,bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,fips
9141,2.0,3.0,1869.0,120050.0,6037.0
9142,2.0,4.0,1168.0,1365000.0,6037.0
9143,2.0,3.0,2273.0,500403.0,6037.0
9144,1.0,2.0,980.0,41370.0,6037.0
9145,3.0,3.0,1603.0,390687.0,6037.0
9146,2.0,4.0,1736.0,49032.0,6037.0
9147,2.0,4.0,1497.0,87511.0,6059.0
9148,1.0,3.0,1143.0,155109.0,6059.0
9149,2.0,3.0,1505.0,384886.0,6059.0
9150,2.0,3.0,1142.0,427157.0,6059.0
9151,1.0,3.0,1012.0,473000.0,6037.0
9152,2.0,2.0,1057.0,230436.0,6037.0
9153,4.0,5.0,2954.0,231920.0,6037.0
9154,2.5,2.0,874.0,158900.0,6059.0
9155,3.0,3.0,2839.0,815037.0,6059.0
9156,1.0,2.0,957.0,288268.0,6037.0
9157,2.0,2.0,1440.0,347010.0,6037.0
9158,2.0,4.0,1717.0,115356.0,6037.0
9159,1.0,2.0,843.0,60285.0,6037.0
9160,2.0,4.0,1204.0,46548.0,6037.0
9161,2.0,3.0,1598.0,564000.0,6037.0
9162,2.0,3.0,1652.0,280020.0,6037.0
9163,2.0,4.0,1657.0,390870.0,6037.0
9164,2.0,3.0,1481.0,76382.0,6037.0
9165,3.0,3.0,1837.0,597951.0,6037.0
9166,2.0,3.0,1516.0,207068.0,6059.0
9167,3.0,2.0,1100.0,465000.0,6037.0
9168,3.0,4.0,2150.0,321340.0,6037.0
9169,3.0,2.0,1106.0,218571.0,6037.0
9170,3.0,4.0,2714.0,782885.0,6037.0
9171,2.0,3.0,2062.0,313093.0,6037.0
9172,2.0,3.0,1556.0,277308.0,6037.0
9173,3.0,3.0,2515.0,800000.0,6037.0
9174,2.0,2.0,1031.0,168394.0,6037.0
9175,1.0,3.0,1020.0,443005.0,6037.0
9176,2.0,4.0,2238.0,652744.0,6037.0
9177,1.0,2.0,758.0,122029.0,6037.0
9178,2.0,2.0,1025.0,328000.0,6037.0
9179,5.0,5.0,3699.0,317043.0,6037.0
9180,1.0,2.0,988.0,529000.0,6037.0
9181,3.0,4.0,2706.0,656502.0,6059.0
9182,3.0,3.0,1975.0,501533.0,6037.0
9183,3.0,3.0,1285.0,311980.0,6059.0
9184,2.5,2.0,1404.0,214530.0,6059.0
9185,2.0,2.0,1616.0,346555.0,6059.0
9186,3.0,3.0,2410.0,672898.0,6037.0
9187,3.0,4.0,2627.0,329956.0,6037.0
9188,1.0,2.0,802.0,56285.0,6037.0
9189,2.5,4.0,1806.0,510863.0,6059.0
9190,2.0,2.0,891.0,353000.0,6037.0
9191,3.0,5.0,3262.0,579500.0,6037.0
9192,3.0,3.0,1836.0,385794.0,6037.0
9193,2.5,2.0,1222.0,226561.0,6111.0
9194,2.0,3.0,1054.0,88594.0,6037.0
9195,2.0,2.0,1364.0,350261.0,6037.0
9196,1.0,3.0,1244.0,376809.0,6059.0
9197,2.5,3.0,1583.0,348971.0,6111.0
9198,2.0,3.0,1647.0,400436.0,6037.0
9199,3.0,3.0,2662.0,683334.0,6037.0
9200,2.5,2.0,1081.0,354981.0,6059.0
9201,3.0,3.0,1792.0,229700.0,6037.0
9202,1.0,1.0,659.0,190367.0,6037.0
9203,2.0,3.0,1484.0,554000.0,6037.0
9204,1.0,2.0,1044.0,276958.0,6037.0
9205,1.0,1.0,700.0,121255.0,6059.0
9206,3.0,4.0,2098.0,861946.0,6037.0
9207,3.0,4.0,3676.0,917000.0,6037.0
9208,3.0,4.0,1837.0,700522.0,6037.0
9209,3.0,3.0,1390.0,345978.0,6037.0
9210,1.0,2.0,760.0,257330.0,6037.0
9211,1.0,1.0,526.0,234194.0,6037.0
9212,3.0,2.0,1317.0,343000.0,6037.0
9213,1.0,3.0,1375.0,344836.0,6037.0
9214,1.0,1.0,610.0,258000.0,6037.0
9215,2.0,2.0,1667.0,85895.0,6037.0
9216,2.0,3.0,1448.0,338468.0,6037.0
9217,2.0,2.0,1571.0,316000.0,6037.0
9218,3.0,2.0,1112.0,215835.0,6037.0
9219,1.0,2.0,1164.0,64978.0,6037.0
9220,1.0,3.0,1008.0,306256.0,6037.0
9221,2.5,4.0,2115.0,341214.0,6111.0
9222,2.0,3.0,1365.0,285113.0,6037.0
9223,2.0,3.0,1444.0,228776.0,6037.0
9224,2.0,3.0,1416.0,431000.0,6037.0
9225,2.0,4.0,1711.0,245333.0,6037.0
9226,2.0,4.0,1709.0,690375.0,6037.0
9227,3.0,4.0,2303.0,694714.0,6037.0
9228,2.0,3.0,1243.0,544000.0,6111.0
9229,4.0,3.0,1959.0,371372.0,6037.0
9230,2.0,3.0,1207.0,253704.0,6037.0
9231,4.0,6.0,3246.0,754072.0,6037.0
9232,3.0,3.0,1408.0,274117.0,6037.0
9233,2.0,3.0,1477.0,416667.0,6037.0
9234,2.0,2.0,946.0,316758.0,6059.0
9235,2.0,3.0,1812.0,469245.0,6037.0
9236,3.0,4.0,2142.0,750000.0,6037.0
9237,2.5,4.0,1324.0,317270.0,6059.0
9238,3.0,5.0,2532.0,321563.0,6059.0
9239,2.5,3.0,1941.0,477157.0,6059.0
9240,2.0,3.0,1290.0,420000.0,6037.0
9241,1.0,3.0,1290.0,448903.0,6037.0
9242,2.0,4.0,1329.0,105710.0,6059.0
9243,2.5,3.0,2268.0,1210539.0,6059.0
9244,3.0,3.0,1454.0,383147.0,6037.0
9245,2.0,3.0,1452.0,347214.0,6037.0
9246,1.5,2.0,1138.0,290865.0,6111.0
9247,3.0,3.0,1851.0,305753.0,6037.0
9248,3.0,4.0,2464.0,615390.0,6037.0
9249,3.0,3.0,4044.0,560000.0,6037.0
9250,1.0,3.0,1202.0,455633.0,6037.0
9251,2.5,3.0,1200.0,259014.0,6059.0
9252,2.0,2.0,955.0,226904.0,6059.0
9253,1.0,3.0,1073.0,286277.0,6037.0
9254,2.0,3.0,1387.0,889743.0,6037.0
9255,1.0,1.0,708.0,285000.0,6037.0
9256,2.0,3.0,1530.0,312039.0,6037.0
9257,1.5,3.0,1628.0,90131.0,6059.0
9258,2.0,4.0,2542.0,547289.0,6037.0
9259,1.0,2.0,900.0,29986.0,6037.0
9260,3.0,4.0,2921.0,500351.0,6037.0
9261,2.0,3.0,1504.0,56230.0,6037.0
9262,3.0,5.0,2302.0,280000.0,6037.0
9263,3.0,3.0,2128.0,1804807.0,6059.0
9264,1.5,3.0,1301.0,430000.0,6111.0
9265,1.5,3.0,1232.0,233359.0,6059.0
9266,2.5,3.0,2428.0,1063146.0,6059.0
9267,4.0,5.0,3595.0,1549300.0,6037.0
9268,1.5,3.0,1138.0,450000.0,6059.0
9269,3.0,4.0,2522.0,335032.0,6037.0
9270,3.0,2.0,1459.0,354564.0,6037.0
9271,2.0,2.0,1357.0,792183.0,6059.0
9272,2.0,3.0,1800.0,205368.0,6037.0
9273,3.0,2.0,1656.0,1156369.0,6037.0
9274,4.5,5.0,3034.0,680820.0,6111.0
9275,3.0,2.0,1771.0,508000.0,6037.0
9276,3.0,3.0,2138.0,346817.0,6037.0
9277,2.0,3.0,1679.0,270912.0,6037.0
9278,3.0,4.0,2326.0,577000.0,6111.0
9279,2.0,2.0,1661.0,355726.0,6111.0
9280,2.5,3.0,1631.0,650000.0,6111.0
9281,2.0,4.0,2297.0,531303.0,6037.0
9282,2.0,3.0,1408.0,112506.0,6037.0
9283,2.5,3.0,2549.0,746208.0,6059.0
9284,2.5,4.0,1838.0,574719.0,6111.0
9285,2.0,3.0,1766.0,609150.0,6059.0
9286,3.0,4.0,2450.0,480133.0,6037.0
9287,2.0,3.0,1104.0,71400.0,6037.0
9288,1.0,3.0,1210.0,222865.0,6037.0
9289,3.0,3.0,1598.0,335497.0,6037.0
9290,2.5,4.0,2547.0,691563.0,6059.0
9291,2.5,3.0,1236.0,201159.0,6059.0
9292,2.5,3.0,2553.0,729531.0,6111.0
9293,1.5,3.0,978.0,405000.0,6059.0
9294,2.5,3.0,2122.0,1106500.0,6059.0
9295,1.0,3.0,1055.0,99621.0,6037.0
9296,2.0,3.0,1924.0,633300.0,6037.0
9297,3.0,3.0,1600.0,727268.0,6037.0
9298,2.0,2.0,1374.0,286977.0,6037.0
9299,1.0,2.0,688.0,767170.0,6037.0
9300,2.0,3.0,1383.0,552834.0,6037.0
9301,1.0,3.0,1346.0,386000.0,6037.0
9302,3.0,3.0,1838.0,393090.0,6037.0
9303,2.0,3.0,1494.0,217558.0,6037.0
9304,5.0,5.0,4587.0,492977.0,6037.0
9305,3.0,3.0,2224.0,137933.0,6037.0
9306,3.0,3.0,2800.0,667641.0,6059.0
9307,3.0,3.0,1926.0,79638.0,6059.0
9308,2.0,5.0,1465.0,350261.0,6111.0
9309,3.0,2.0,1766.0,763733.0,6059.0
9310,3.0,4.0,3041.0,999900.0,6037.0
9311,1.0,1.0,531.0,282000.0,6059.0
9312,6.0,5.0,4994.0,1768399.0,6037.0
9313,3.0,4.0,2979.0,618472.0,6059.0
9314,1.0,1.0,720.0,86000.0,6037.0
9315,3.0,3.0,2834.0,324937.0,6037.0
9316,3.0,3.0,2449.0,97234.0,6059.0
9317,2.0,2.0,1097.0,325912.0,6037.0
9318,2.0,3.0,1238.0,91079.0,6037.0
9319,1.0,2.0,800.0,436895.0,6111.0
9320,3.0,2.0,1527.0,350000.0,6037.0
9321,2.0,3.0,1736.0,177723.0,6059.0
9322,3.0,5.0,2128.0,593124.0,6059.0
9323,2.5,4.0,1996.0,194775.0,6059.0
9324,2.5,3.0,1712.0,365951.0,6059.0
9325,2.5,3.0,1703.0,556107.0,6059.0
9326,4.0,3.0,1610.0,391840.0,6037.0
9327,3.0,3.0,1496.0,600000.0,6059.0
9328,2.0,2.0,1007.0,196271.0,6059.0
9329,3.0,2.0,1500.0,892863.0,6037.0
9330,4.0,4.0,3656.0,1041905.0,6059.0
9331,2.5,3.0,1776.0,349900.0,6059.0
9332,1.0,2.0,941.0,498697.0,6037.0
9333,2.0,2.0,1514.0,915460.0,6059.0
9334,2.0,2.0,1028.0,226736.0,6059.0
9335,2.0,2.0,1044.0,834000.0,6111.0
9336,1.0,1.0,728.0,226191.0,6059.0
9337,2.0,3.0,1508.0,135229.0,6037.0
9338,1.0,3.0,1538.0,357126.0,6037.0
9339,2.0,2.0,1140.0,299497.0,6037.0
9340,3.0,3.0,2056.0,100606.0,6037.0
9341,2.5,3.0,3090.0,1903593.0,6059.0
9342,2.0,3.0,1440.0,579000.0,6059.0
9343,2.0,3.0,1219.0,153779.0,6037.0
9344,1.5,4.0,1474.0,56837.0,6059.0
9345,3.0,5.0,2822.0,411581.0,6059.0
9346,2.0,3.0,1890.0,145968.0,6037.0
9347,5.5,5.0,4763.0,1531000.0,6059.0
9348,2.0,3.0,1091.0,164000.0,6037.0
9349,3.0,3.0,2122.0,208237.0,6037.0
9350,3.0,2.0,2111.0,316654.0,6037.0
9351,1.0,2.0,1091.0,479778.0,6059.0
9352,2.0,2.0,1055.0,194806.0,6059.0
9353,3.0,3.0,1721.0,368710.0,6037.0
9354,2.0,3.0,1771.0,143776.0,6037.0
9355,1.0,2.0,943.0,290361.0,6059.0
9356,2.0,3.0,1852.0,878249.0,6037.0
9357,2.5,3.0,2838.0,485564.0,6111.0
9358,1.0,1.0,729.0,498314.0,6059.0
9359,3.5,5.0,2832.0,1698819.0,6059.0
9360,2.0,2.0,1046.0,281387.0,6059.0
9361,2.5,3.0,2760.0,1097665.0,6059.0
9362,4.5,5.0,3185.0,650124.0,6059.0
9363,2.0,3.0,1517.0,52902.0,6037.0
9364,2.0,2.0,1174.0,232141.0,6037.0
9365,2.5,4.0,1964.0,86907.0,6059.0
9366,2.0,2.0,1380.0,673759.0,6037.0
9367,1.5,2.0,1170.0,131288.0,6059.0
9368,2.0,3.0,2053.0,199197.0,6037.0
9369,1.0,2.0,708.0,228774.0,6037.0
9370,2.0,3.0,1701.0,78440.0,6037.0
9371,3.0,3.0,1573.0,405843.0,6037.0
9372,2.0,3.0,1669.0,778697.0,6111.0
9373,3.0,3.0,1567.0,546120.0,6037.0
9374,3.0,3.0,1440.0,548235.0,6037.0
9375,1.0,2.0,1068.0,238172.0,6037.0
9376,2.0,3.0,1464.0,283110.0,6059.0
9377,1.0,2.0,942.0,45731.0,6059.0
9378,2.5,2.0,878.0,334524.0,6059.0
9379,2.0,3.0,1360.0,136889.0,6037.0
9380,2.0,4.0,1508.0,67259.0,6037.0
9381,2.0,2.0,1430.0,654304.0,6037.0
9382,3.0,3.0,3304.0,886023.0,6037.0
9383,2.0,3.0,1324.0,505000.0,6059.0
9384,3.0,4.0,2966.0,638507.0,6059.0
9385,2.0,4.0,1937.0,436765.0,6037.0
9386,3.0,4.0,2988.0,870000.0,6037.0
9387,3.5,3.0,2510.0,1862926.0,6059.0
9388,2.5,2.0,988.0,268910.0,6059.0
9389,2.0,2.0,1037.0,300000.0,6037.0
9390,2.0,5.0,1874.0,82585.0,6037.0
9391,3.0,3.0,3231.0,540141.0,6059.0
9392,3.0,4.0,2976.0,895000.0,6037.0
9393,1.0,3.0,1164.0,322971.0,6037.0
9394,4.5,5.0,4483.0,1133856.0,6059.0
9395,2.0,2.0,1104.0,326340.0,6111.0
9396,2.5,3.0,1578.0,296544.0,6059.0
9397,1.0,2.0,562.0,216000.0,6037.0
9398,2.0,3.0,3196.0,1332000.0,6037.0
9399,3.0,4.0,1661.0,307699.0,6037.0
9400,2.5,3.0,1846.0,440000.0,6059.0
9401,2.0,4.0,1418.0,56367.0,6059.0
9402,3.0,2.0,1292.0,335081.0,6037.0
9403,2.5,2.0,1410.0,281412.0,6059.0
9404,1.0,2.0,929.0,175454.0,6037.0
9405,3.0,4.0,1651.0,827390.0,6037.0
9406,2.0,3.0,1773.0,72886.0,6059.0
9407,2.5,3.0,1676.0,592000.0,6059.0
9408,4.0,3.0,2666.0,248690.0,6111.0
9409,1.0,3.0,968.0,253937.0,6059.0
9410,3.0,4.0,2296.0,758875.0,6037.0
9411,2.0,5.0,2297.0,387090.0,6037.0
9412,2.0,3.0,1560.0,322761.0,6059.0
9413,5.0,4.0,4269.0,3409121.0,6037.0
9414,2.0,4.0,1371.0,130719.0,6037.0
9415,2.0,4.0,1492.0,72347.0,6037.0
9416,1.0,2.0,858.0,387000.0,6037.0
9417,2.5,3.0,2054.0,708880.0,6059.0
9418,2.5,2.0,1283.0,350019.0,6059.0
9419,2.5,4.0,2224.0,859493.0,6059.0
9420,1.0,3.0,1188.0,75750.0,6037.0
9421,2.5,3.0,1394.0,476000.0,6059.0
9422,2.0,3.0,1409.0,305440.0,6037.0
9423,3.0,4.0,2175.0,819000.0,6059.0
9424,2.0,3.0,1473.0,302482.0,6111.0
9425,2.0,3.0,1307.0,393092.0,6059.0
9426,2.0,3.0,1548.0,380758.0,6059.0
9427,3.0,3.0,2266.0,700522.0,6059.0
9428,3.0,5.0,2869.0,864750.0,6059.0
9429,2.0,3.0,1252.0,122475.0,6111.0
9430,2.0,3.0,1392.0,224049.0,6037.0
9431,3.5,3.0,3352.0,668005.0,6059.0
9432,2.0,3.0,1136.0,187275.0,6037.0
9433,2.0,3.0,1070.0,247491.0,6037.0
9434,3.0,3.0,1696.0,7214000.0,6037.0
9435,2.5,4.0,1877.0,685000.0,6059.0
9436,3.0,2.0,1304.0,337195.0,6037.0
9437,3.0,5.0,2396.0,670552.0,6059.0
9438,2.0,3.0,1662.0,585075.0,6037.0
9439,2.0,2.0,1588.0,491000.0,6037.0
9440,2.0,2.0,1936.0,107263.0,6111.0
9441,3.0,5.0,2379.0,483370.0,6059.0
9442,2.0,2.0,946.0,276701.0,6037.0
9443,1.0,3.0,980.0,234847.0,6037.0
9444,4.5,5.0,3317.0,736055.0,6111.0
9445,2.0,6.0,2794.0,2111719.0,6037.0
9446,2.0,2.0,1224.0,220123.0,6059.0
9447,2.0,3.0,1302.0,278100.0,6059.0
9448,3.0,4.0,1987.0,477651.0,6111.0
9449,2.5,3.0,1250.0,393789.0,6059.0
9450,2.0,3.0,1700.0,308464.0,6059.0
9451,2.0,2.0,1736.0,340521.0,6037.0
9452,3.0,6.0,2127.0,319238.0,6037.0
9453,4.0,6.0,3000.0,847733.0,6037.0
9454,2.0,3.0,1260.0,325909.0,6037.0
9455,2.5,4.0,1698.0,455606.0,6059.0
9456,2.0,4.0,1300.0,415000.0,6037.0
9457,1.5,3.0,1176.0,393000.0,6059.0
9458,1.0,2.0,831.0,22108.0,6037.0
9459,2.5,4.0,1743.0,684000.0,6059.0
9460,1.5,1.0,1583.0,437000.0,6059.0
9461,1.0,2.0,804.0,65387.0,6037.0
9462,2.0,3.0,1262.0,456247.0,6059.0
9463,2.0,3.0,1289.0,403872.0,6037.0
9464,5.5,5.0,4930.0,1880317.0,6059.0
9465,2.0,2.0,963.0,256936.0,6037.0
9466,2.5,3.0,1873.0,563028.0,6059.0
9467,2.5,3.0,1969.0,741000.0,6059.0
9468,3.0,3.0,2342.0,579897.0,6037.0
9469,3.0,3.0,2639.0,484708.0,6059.0
9470,3.0,4.0,3212.0,848831.0,6059.0
9471,1.0,2.0,764.0,38473.0,6037.0
9472,3.0,3.0,1187.0,277477.0,6037.0
9473,3.0,3.0,2720.0,879000.0,6059.0
9474,3.5,4.0,4022.0,1300294.0,6059.0
9475,2.5,3.0,1374.0,527000.0,6059.0
9476,1.0,1.0,600.0,267000.0,6059.0
9477,2.0,3.0,1895.0,729000.0,6111.0
9478,1.0,3.0,1590.0,477113.0,6037.0
9479,2.0,4.0,2056.0,307907.0,6037.0
9480,2.5,3.0,1372.0,498000.0,6059.0
9481,2.0,2.0,1596.0,245830.0,6037.0
9482,1.0,2.0,932.0,415000.0,6037.0
9483,1.5,2.0,984.0,412140.0,6111.0
9484,2.0,4.0,2136.0,1015249.0,6037.0
9485,3.0,5.0,2755.0,986817.0,6037.0
9486,2.0,4.0,1767.0,125389.0,6037.0
9487,2.0,2.0,1506.0,561560.0,6037.0
9488,3.0,2.0,1273.0,337686.0,6037.0
9489,3.0,3.0,2521.0,665750.0,6059.0
9490,2.0,3.0,1221.0,233427.0,6037.0
9491,3.5,4.0,3459.0,1461000.0,6059.0
9492,2.0,4.0,1361.0,531027.0,6059.0
9493,2.0,2.0,1090.0,396000.0,6059.0
9494,2.0,4.0,1446.0,58746.0,6059.0
9495,3.0,4.0,2551.0,480351.0,6059.0
9496,2.0,2.0,1779.0,567808.0,6059.0
9497,3.0,4.0,2397.0,589657.0,6059.0
9498,3.0,3.0,1858.0,487734.0,6037.0
9499,2.0,2.0,1272.0,563971.0,6059.0
9500,2.0,3.0,1467.0,318485.0,6037.0
9501,3.0,3.0,1633.0,295750.0,6037.0
9502,2.0,3.0,1121.0,380724.0,6059.0
9503,4.0,3.0,3599.0,951000.0,6059.0
9504,1.0,3.0,1466.0,64890.0,6059.0
9505,2.0,3.0,1277.0,186291.0,6111.0
9506,2.5,3.0,1304.0,307779.0,6059.0
9507,2.0,2.0,1051.0,408344.0,6037.0
9508,2.0,3.0,1341.0,266417.0,6037.0
9509,1.0,2.0,1120.0,218725.0,6059.0
9510,2.0,3.0,1717.0,230437.0,6037.0
9511,3.0,4.0,2294.0,312844.0,6037.0
9512,2.0,2.0,1017.0,192199.0,6059.0
9513,2.5,3.0,1667.0,569036.0,6111.0
9514,3.0,5.0,3362.0,1108021.0,6037.0
9515,1.0,2.0,845.0,208000.0,6059.0
9516,4.5,5.0,5862.0,2006084.0,6059.0
9517,1.0,2.0,1070.0,219665.0,6059.0
9518,2.5,5.0,2481.0,1086317.0,6059.0
9519,2.0,3.0,1727.0,312251.0,6037.0
9520,2.0,4.0,1458.0,605956.0,6059.0
9521,2.5,3.0,1631.0,441633.0,6059.0
9522,2.5,3.0,2405.0,739184.0,6059.0
9523,2.0,4.0,1781.0,259546.0,6111.0
9524,2.0,4.0,2077.0,740000.0,6037.0
9525,2.0,4.0,2015.0,1400000.0,6037.0
9526,2.0,3.0,1715.0,369230.0,6111.0
9527,1.5,3.0,1397.0,203479.0,6059.0
9528,2.0,3.0,1530.0,268532.0,6059.0
9529,1.0,2.0,1157.0,49274.0,6037.0
9530,2.0,2.0,1564.0,146327.0,6037.0
9531,2.0,3.0,1528.0,147084.0,6037.0
9532,2.0,3.0,1428.0,53588.0,6037.0
9533,2.0,4.0,1495.0,85749.0,6037.0
9534,2.0,3.0,1761.0,695000.0,6037.0
9535,2.5,3.0,1938.0,517767.0,6059.0
9536,1.0,2.0,1246.0,170136.0,6037.0
9537,2.5,3.0,1651.0,486304.0,6059.0
9538,2.0,3.0,1138.0,535036.0,6059.0
9539,2.0,3.0,1779.0,679000.0,6059.0
9540,0.0,0.0,738.0,84701.0,6037.0
9541,2.0,3.0,1390.0,729808.0,6037.0
9542,3.0,3.0,1626.0,118118.0,6037.0
9543,2.5,5.0,1714.0,681000.0,6111.0
9544,2.5,4.0,2705.0,813215.0,6059.0
9545,2.5,2.0,1458.0,330697.0,6059.0
9546,2.5,3.0,2060.0,634782.0,6059.0
9547,1.0,4.0,1110.0,25835.0,6037.0
9548,2.0,2.0,1163.0,621358.0,6037.0
9549,1.0,2.0,955.0,297619.0,6037.0
9550,2.5,4.0,2595.0,1090594.0,6059.0
9551,1.0,2.0,968.0,387093.0,6059.0
9552,2.0,2.0,1419.0,185021.0,6037.0
9553,2.5,4.0,2478.0,629454.0,6111.0
9554,2.0,3.0,1242.0,50857.0,6059.0
9555,2.5,3.0,1332.0,456861.0,6111.0
9556,2.5,2.0,1052.0,222641.0,6059.0
9557,2.0,2.0,1125.0,449184.0,6059.0
9558,2.0,4.0,1898.0,440993.0,6059.0
9559,1.0,1.0,754.0,233507.0,6059.0
9560,3.0,4.0,2235.0,279000.0,6037.0
9561,3.0,3.0,2192.0,192614.0,6037.0
9562,2.5,3.0,1493.0,361480.0,6059.0
9563,1.0,2.0,1688.0,301443.0,6037.0
9564,1.5,2.0,1190.0,357000.0,6059.0
9565,2.5,3.0,2345.0,794109.0,6059.0
9566,2.0,3.0,1342.0,1555463.0,6037.0
9567,2.0,3.0,1277.0,175719.0,6037.0
9568,2.0,3.0,1197.0,340369.0,6059.0
9569,2.0,3.0,992.0,424246.0,6037.0
9570,3.5,3.0,3946.0,1003086.0,6059.0
9571,1.0,2.0,614.0,141747.0,6037.0
9572,2.5,3.0,2344.0,456079.0,6059.0
9573,1.0,3.0,1212.0,73253.0,6037.0
9574,1.5,3.0,1125.0,422417.0,6059.0
9575,2.0,3.0,1521.0,125390.0,6037.0
9576,4.0,6.0,3774.0,87972.0,6037.0
9577,3.0,5.0,3113.0,743873.0,6111.0
9578,2.0,3.0,1284.0,200593.0,6059.0
9579,1.0,2.0,912.0,45651.0,6059.0
9580,2.0,3.0,1203.0,308444.0,6059.0
9581,2.0,2.0,1409.0,302215.0,6037.0
9582,2.0,2.0,971.0,314727.0,6059.0
9583,1.0,2.0,1222.0,272385.0,6037.0
9584,3.0,2.0,1289.0,709659.0,6037.0
9585,3.0,3.0,1926.0,523000.0,6037.0
9586,2.5,3.0,2461.0,254548.0,6059.0
9587,4.0,4.0,4049.0,1467833.0,6059.0
9588,1.0,3.0,1082.0,181991.0,6037.0
9589,2.0,3.0,1562.0,65392.0,6037.0
9590,1.0,1.0,694.0,175000.0,6037.0
9591,2.0,2.0,1143.0,562514.0,6037.0
9592,1.0,1.0,686.0,181657.0,6037.0
9593,2.0,3.0,1571.0,76372.0,6037.0
9594,2.0,4.0,1872.0,450941.0,6059.0
9595,3.0,2.0,1454.0,238481.0,6037.0
9596,2.5,2.0,1242.0,226051.0,6059.0
9597,3.0,6.0,2957.0,1205101.0,6059.0
9598,2.0,3.0,1337.0,559000.0,6037.0
9599,2.5,3.0,2056.0,774558.0,6059.0
9600,0.0,0.0,,26237.0,6111.0
9601,3.5,4.0,4967.0,811008.0,6111.0
9602,1.0,3.0,1249.0,327000.0,6037.0
9603,1.5,2.0,1000.0,239253.0,6059.0
9604,1.0,2.0,844.0,897231.0,6037.0
9605,6.0,5.0,7035.0,2023280.0,6037.0
9606,2.0,3.0,1589.0,1395968.0,6059.0
9607,2.0,3.0,1472.0,410888.0,6111.0
9608,4.0,3.0,2550.0,3574000.0,6037.0
9609,2.0,2.0,1159.0,427000.0,6059.0
9610,1.0,2.0,997.0,340108.0,6037.0
9611,1.0,3.0,1512.0,541640.0,6037.0
9612,2.0,3.0,960.0,368000.0,6111.0
9613,3.0,4.0,2655.0,320000.0,6037.0
9614,2.0,3.0,1284.0,237605.0,6037.0
9615,2.5,2.0,1174.0,840627.0,6059.0
9616,2.5,3.0,4020.0,3092695.0,6059.0
9617,2.0,3.0,1119.0,192600.0,6037.0
9618,2.5,3.0,1994.0,420464.0,6059.0
9619,2.0,3.0,1452.0,333087.0,6037.0
9620,2.0,3.0,1148.0,39093.0,6037.0
9621,2.0,3.0,1552.0,574643.0,6059.0
9622,3.0,3.0,4209.0,797641.0,6037.0
9623,2.0,3.0,1791.0,585798.0,6111.0
9624,1.0,2.0,960.0,21287.0,6037.0
9625,2.0,3.0,1171.0,58438.0,6059.0
9626,2.0,3.0,1134.0,114425.0,6037.0
9627,2.5,4.0,2315.0,898496.0,6059.0
9628,3.5,5.0,3646.0,1247933.0,6059.0
9629,2.0,2.0,920.0,354377.0,6037.0
9630,1.0,2.0,874.0,298545.0,6037.0
9631,3.0,3.0,4180.0,653514.0,6059.0
9632,3.0,3.0,1768.0,576000.0,6037.0
9633,2.5,3.0,2001.0,303591.0,6111.0
9634,3.0,2.0,1568.0,360908.0,6037.0
9635,1.0,3.0,948.0,129769.0,6037.0
9636,3.5,4.0,2382.0,543337.0,6111.0
9637,2.0,3.0,1514.0,66804.0,6037.0
9638,2.5,4.0,2525.0,666516.0,6059.0
9639,3.5,3.0,1716.0,520117.0,6059.0
9640,3.0,3.0,1674.0,420000.0,6111.0
9641,3.0,3.0,1592.0,272726.0,6037.0
9642,2.0,3.0,1171.0,361025.0,6037.0
9643,2.5,4.0,2086.0,325567.0,6059.0
9644,2.0,5.0,2008.0,358976.0,6037.0
9645,1.0,2.0,884.0,241368.0,6037.0
9646,4.0,4.0,3675.0,1335412.0,6037.0
9647,3.0,3.0,1544.0,415526.0,6037.0
9648,1.0,1.0,640.0,217749.0,6037.0
9649,2.5,4.0,2874.0,609036.0,6059.0
9650,1.0,2.0,804.0,56696.0,6037.0
9651,1.0,3.0,1066.0,340108.0,6037.0
9652,2.0,3.0,1477.0,310574.0,6037.0
9653,2.0,2.0,1508.0,638532.0,6037.0
9654,4.0,4.0,3066.0,428806.0,6037.0
9655,1.0,3.0,1398.0,365000.0,6037.0
9656,1.0,2.0,777.0,148543.0,6037.0
9657,2.0,2.0,1819.0,325813.0,6059.0
9658,2.5,3.0,1781.0,462904.0,6059.0
9659,2.0,3.0,1236.0,438000.0,6037.0
9660,2.5,2.0,2518.0,488909.0,6059.0
9661,2.5,4.0,2525.0,398348.0,6059.0
9662,2.0,3.0,1600.0,339746.0,6037.0
9663,2.0,5.0,1415.0,201595.0,6037.0
9664,3.0,4.0,3273.0,703465.0,6037.0
9665,3.0,3.0,1484.0,518345.0,6037.0
9666,3.0,3.0,1512.0,407927.0,6037.0
9667,3.5,4.0,4206.0,1152000.0,6111.0
9668,1.0,1.0,593.0,190918.0,6037.0
9669,2.0,4.0,1389.0,420943.0,6059.0
9670,3.0,6.0,2590.0,675579.0,6037.0
9671,1.0,2.0,1054.0,146173.0,6037.0
9672,2.0,3.0,1326.0,444382.0,6059.0
9673,3.0,4.0,2460.0,469811.0,6037.0
9674,1.5,3.0,1158.0,331000.0,6059.0
9675,3.0,2.0,1194.0,230000.0,6037.0
9676,2.0,2.0,1268.0,66228.0,6037.0
9677,1.0,2.0,933.0,175795.0,6111.0
